sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
CS-LY084-H12-XXL	B06XPDYHH7	B06XPDYHH7	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts White and Black XX-Large	New	22.98	No		Yes	14	14	0	0	14	0.13	0	0	0
CS-LY084-H15-L	B06XPBMYD7	B06XPBMYD7	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid Large	New	22.98	No		Yes	32	30	0	2	32	0.1	0	0	0
CS-LY084-H15-M	B06XPBRHK4	B06XPBRHK4	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid Medium	New	22.98	No		Yes	33	33	0	0	33	0.11	0	0	0
CS-LY084-H15-S	B06XPWLNQP	B06XPWLNQP	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid Small	New	18.98	No		Yes	39	39	0	0	39	0.2	0	0	0
CS-LY084-H15-XL	B06XPVWPJV	B06XPVWPJV	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid X-Large	New	22.98	No		Yes	90	90	0	0	90	0.05	0	0	0
CS-LY084-H15-XXL	B06XPWWWTB	B06XPWWWTB	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid XX-Large	New	0.00	No		Yes	31	31	0	0	31	0.2	0	0	0
CS-LY084-H16-L	B06XYK4HHR	B06XYK4HHR	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid 16 Large	New	22.98	No		Yes	44	43	0	1	44	0.16	0	0	0
CS-LY084-H16-M	B06XYHWH3G	B06XYHWH3G	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid 16 Medium	New	22.98	No		Yes	18	18	0	0	18	0.1	0	0	0
CS-LY084-H16-S	B06XYLG2DN	B06XYLG2DN	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid 16 Small	New	19.98	No		Yes	8	8	0	0	8	0.11	0	0	0
CS-LY084-H16-XL	B06XYHPM34	B06XYHPM34	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Muti Plaid 16 X-Large	New	22.98	No		Yes	44	43	0	1	44	0.11	0	0	0
CS-LY084-H2-L	B06XPW817S	B06XPW817S	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Coffee and Grass Green Large	New	22.98	No		Yes	13	11	0	2	13	0.11	0	0	0
CS-LY084-H2-M	B06XPCX29X	B06XPCX29X	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Coffee and Grass Green Medium	New	22.98	No		Yes	27	26	0	1	27	0.16	0	0	0
CS-LY084-H2-S	B06XPTR7CR	B06XPTR7CR	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Coffee and Grass Green Small	New	16.98	No		Yes	11	11	0	0	11	0.13	0	0	0
CS-LY084-H2-XL	B06XPX3S3M	B06XPX3S3M	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Coffee and Grass Green X-Large	New	22.98	No		Yes	33	33	0	0	33	0.13	0	0	0
CS-LY084-H2-XXL	B06XPMVT3R	B06XPMVT3R	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Coffee and Grass Green XX-Large	New	22.98	No		Yes	18	18	0	0	18	0.2	0	0	0
CS-LY084-H3-L	B06XQW58X4	B06XQW58X4	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Navy and Coffee Large	New	22.98	No		Yes	34	34	0	0	34	0.2	0	0	0
CS-LY084-H3-M	B06XQWZJBB	B06XQWZJBB	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Navy and Coffee Medium	New	22.98	No		Yes	33	33	0	0	33	0.04	0	0	0
CS-LY084-H3-S	B06XQG6LKS	B06XQG6LKS	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Navy and Coffee Small	New	18.98	No		Yes	11	11	0	0	11	0.13	0	0	0
CS-LY084-H3-XL	B06XQXLNQL	B06XQXLNQL	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Navy and Coffee X-Large	New	22.98	No		Yes	4	4	0	0	4	0.12	0	0	0
CS-LY084-H3-XXL	B06XQVY2DZ	B06XQVY2DZ	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Navy and Coffee XX-Large	New	22.98	No		Yes	9	9	0	0	9	0.2	0	0	0
CS-LY084-H4-L	B06XQX3XLN	B06XQX3XLN	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Red and White Large	New	22.98	No		Yes	51	51	0	0	51	0.14	0	0	0
CS-LY084-H4-M	B06XQVX7D9	B06XQVX7D9	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Red and White Medium	New	22.98	No		Yes	29	29	0	0	29	0.13	0	0	0
CS-LY084-H4-S	B06XQG3WN3	B06XQG3WN3	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Red and White Small	New	11.03	No		Yes	0	0	0	0	0	0.13	0	0	0
CS-LY084-H4-XL	B06XQT1QRW	B06XQT1QRW	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Red and White X-Large	New	22.98	No		Yes	42	42	0	0	42	0.16	0	0	0
CS-LY084-H4-XXL	B06XQG8ZCG	B06XQG8ZCG	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Red and White XX-Large	New	22.98	No		Yes	47	47	0	0	47	0.2	0	0	0
CS-LY084-H6-L	B06XQG7RR2	B06XQG7RR2	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Black and White Large	New	22.98	No		Yes	0	0	0	0	0	0.09	0	0	0
CS-LY084-H6-M	B06XQVCJ44	B06XQVCJ44	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Black and White Medium	New	22.98	No		Yes	6	6	0	0	6	0.12	0	0	0
CS-LY084-H6-S	B06XQPLY5J	B06XQPLY5J	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Black and White Small	New	19.98	No		Yes	2	2	0	0	2	0.2	0	0	0
CS-LY084-H6-XL	B06XQVRZLJ	B06XQVRZLJ		Unknown					0	0	0	0	0		0	0	0
CS-LY084-H6-XXL	B06XQG8ZCL	B06XQG8ZCL	MOCOTONO Men's Long Sleeve Plaid Button Down Cotton Casual Shirts Black and White XX-Large	New	22.98	No		Yes	9	9	0	0	9	0.2	0	0	0
CS-LY085-G912-L	B06XYYN1WX	B06XYYN1WX		Unknown					0	0	0	0	0		0	0	0
CS-LY085-G912-M	B06XYNCLQ7	B06XYNCLQ7	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Green Medium	New	39.98	No		Yes	0	0	0	0	0	0.21	0	0	0
CS-LY085-G912-S	B06XYZW1W4	B06XYZW1W4	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Green Small	New	39.98	No		Yes	0	0	0	0	0	0.11	0	0	0
CS-LY085-G912-XL	B06XYZ71JF	B06XYZ71JF		Unknown					0	0	0	0	0		0	0	0
CS-LY085-G912-XXL	B06XYYLL91	B06XYYLL91	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Green XX-Large	New	39.98	No		Yes	2	2	0	0	2	0.28	0	0	0
CS-LY085-LB916-L	B06XYNCJV4	B06XYNCJV4	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Blue Large	New	39.98	No		Yes	17	17	0	0	17	0.12	0	0	0
CS-LY085-LB916-M	B06XYZHW8G	B06XYZHW8G	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Blue Medium	New	39.98	No		Yes	32	32	0	0	32	0.08	0	0	0
CS-LY085-LB916-S	B06XYZF3QP	B06XYZF3QP	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Blue Small	New	39.98	No		Yes	0	0	0	0	0	0.19	0	0	0
CS-LY085-LB916-XL	B06XYYGLT1	B06XYYGLT1	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Blue X-Large	New	39.98	No		Yes	19	19	0	0	19	0.1	0	0	0
CS-LY085-LB916-XXL	B06XYZGNQP	B06XYZGNQP	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Blue XX-Large	New	39.98	No		Yes	10	10	0	0	10	0.28	0	0	0
CS-LY085-LG907-L	B06XZ1S7LJ	B06XZ1S7LJ	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Gray Large	New	39.98	No		Yes	1	0	0	1	1	0.28	0	0	0
CS-LY085-LG907-M	B06XYL6KXB	B06XYL6KXB	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Gray Medium	New	39.98	No		Yes	12	11	0	1	12	0.28	0	0	0
CS-LY085-LG907-S	B06XYZPBV7	B06XYZPBV7	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Gray Small	New	39.98	No		Yes	14	14	0	0	14	0	0	0	0
CS-LY085-LG907-XL	B06XYTL5SD	B06XYTL5SD	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Gray X-Large	New	39.98	No		Yes	1	1	0	0	1	0.28	0	0	0
CS-LY085-LG907-XXL	B06XYL584W	B06XYL584W	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Gray XX-Large	New	39.98	No		Yes	8	8	0	0	8	0.09	0	0	0
CS-LY085-PI908-L	B06XYL6LJH	B06XYL6LJH	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Pink Large	New	39.98	No		Yes	31	31	0	0	31	0.11	0	0	0
CS-LY085-PI908-M	B06XZ1KL82	B06XZ1KL82	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Pink Medium	New	39.98	No		Yes	30	30	0	0	30	0.03	0	0	0
CS-LY085-PI908-S	B06XYZZB9L	B06XYZZB9L	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Pink Small	New	39.98	No		Yes	33	30	0	3	33	0.09	0	0	0
CS-LY085-PI908-XL	B06XZ157NV	B06XZ157NV	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Pink X-Large	New	39.98	No		Yes	42	42	0	0	42	0.28	0	0	0
CS-LY085-PI908-XXL	B06XZ12WB5	B06XZ12WB5	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt XX-Large	New	39.98	No		Yes	39	39	0	0	39	0.28	0	0	0
CS-LY085-R901-L	B06XYYYP97	B06XYYYP97	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Pink Large	New	39.98	No		Yes	1	1	0	0	1	0.13	0	0	0
CS-LY085-R901-M	B06XYZW1W2	B06XYZW1W2	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Pink Medium	New	39.98	No		Yes	0	0	0	0	0	0.28	0	0	0
CS-LY085-R901-S	B06XZ2NHTS	B06XZ2NHTS	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Pink Small	New	39.98	No		Yes	0	0	0	0	0	0.24	0	0	0
CS-LY085-R901-XL	B06XYYF2K2	B06XYYF2K2	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Pink X-Large	New	17.98	No		Yes	17	17	0	0	17	0.28	0	0	0
CS-LY085-R901-XXL	B06XYWZVMM	B06XYWZVMM	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Light Pink XX-Large	New	39.98	No		Yes	20	20	0	0	20	0.08	0	0	0
CS-LY085-Sa911-L	B06XYNCJV2	B06XYNCJV2	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Sapphire Large	New	39.98	No		Yes	20	20	0	0	20	0.28	0	0	0
CS-LY085-Sa911-M	B06Y1Y8Q6M	B06Y1Y8Q6M	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Sapphire Medium	New	39.98	No		Yes	33	33	0	0	33	0.13	0	0	0
CS-LY085-Sa911-S	B06Y1WDC12	B06Y1WDC12	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Sapphire Small	New	39.98	No		Yes	0	0	0	0	0	0.19	0	0	0
CS-LY085-Sa911-XL	B06XYTL6PG	B06XYTL6PG	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Sapphire X-Large	New	39.98	No		Yes	22	22	0	0	22	0.12	0	0	0
CS-LY085-Sa911-XXL	B06XYYDVWW	B06XYYDVWW	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Sapphire XX-Large	New	39.98	No		Yes	29	29	0	0	29	0.28	0	0	0
CS-LY085-W902-L	B06XYZLGBC	B06XYZLGBC	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt White Large	New	39.98	No		Yes	19	19	0	0	19	0.28	0	0	0
CS-LY085-W902-M	B06XYWTJPL	B06XYWTJPL	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt White Medium	New	39.98	No		Yes	39	38	0	1	39	0.28	0	0	0
CS-LY085-W902-S	B06XYL56KD	B06XYL56KD	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt White Small	New	39.98	No		Yes	5	5	0	0	5	0.12	0	0	0
CS-LY085-W902-XL	B06XYZKJKJ	B06XYZKJKJ	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt White X-Large	New	39.98	No		Yes	29	29	0	0	29	0.28	0	0	0
CS-LY085-W902-XXL	B06XYZRF7J	B06XYZRF7J	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt White XX-Large	New	39.98	No		Yes	0	0	0	0	0	0.28	0	0	0
CS-LY085-WR917-L	B06XYZ789N	B06XYZ789N		Unknown					0	0	0	0	0		0	0	0
CS-LY085-WR917-M	B06XYZBB55	B06XYZBB55	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Wine Red Medium	New	39.98	No		Yes	18	17	0	1	18	0.08	0	0	0
CS-LY085-WR917-S	B06XYZKJKL	B06XYZKJKL	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Wine Red Small	New	39.98	No		Yes	23	22	0	1	23	0.1	0	0	0
CS-LY085-WR917-XL	B06XYL6HVV	B06XYL6HVV		Unknown					0	0	0	0	0		0	0	0
CS-LY085-WR917-XXL	B06XYZR9HK	B06XYZR9HK	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Wine Red XX-Large	New	39.98	No		Yes	9	9	0	0	9	0.15	0	0	0
CS-LY085-ZL918-L	B06XZ15HGZ	B06XZ15HGZ		Unknown					0	0	0	0	0		0	0	0
CS-LY085-ZL918-M	B06XZ1KL3X	B06XZ1KL3X	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Navy Blue Medium	New	39.98	No		Yes	27	27	0	0	27	0.1	0	0	0
CS-LY085-ZL918-S	B06XZ1D6S1	B06XZ1D6S1	Men's Solid Color Oxford Long Sleeve Button Down Casual Shirt Navy Blue Small	New	39.98	No		Yes	31	29	0	2	31	0.12	0	0	0
CS-LY085-ZL918-XS	B071F739V1	B071F739V1		Unknown					0	0	0	0	0		0	0	0
CS-LY085-ZL918-XXL	B06Y229TP7	B06Y229TP7		Unknown					0	0	0	0	0		0	0	0
CS-LY086-B0-L	B06XPSH74T	B06XPSH74T	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Denim Blue Tag Asian L/US M	New	22.00	No		Yes	1	1	0	0	1	0.11	0	0	0
CS-LY086-B0-M	B06XPWGJCB	B06XPWGJCB	Men's Denim Long Sleeve Pocket Casual Dress Shirt Denim Blue Medium (Slim Fit)	New	17.98	No		Yes	47	47	0	0	47	0.09	0	0	0
CS-LY086-B0-S	B06XPQSSVX	B06XPQSSVX		Unknown					19	19	0	0	19		0	0	0
CS-LY086-B0-XL	B06XPMVRFF	B06XPMVRFF	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Denim Blue Tag Asian XL/US L	New	22.98	No		Yes	2	1	0	1	2	0.2	0	0	0
CS-LY086-LB-L	B06XPQSMQY	B06XPQSMQY	MOCOTONO Men's Denim Long Sleeve Slim Fit Casual Shirt (Tag Asian L/US M, Light Blue)	New	18.98	No		Yes	0	0	0	0	0	0.2	0	0	0
CS-LY086-LB-M	B06XPXSC2J	B06XPXSC2J	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Light Blue Tag Asian M/US S	New	39.98	No		Yes	2	2	0	0	2	0.05	0	0	0
CS-LY086-LB-S	B06XPDYJ5H	B06XPDYJ5H	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Light Blue Tag Asian S/US XS	New	21.98	No		Yes	0	0	0	0	0	0.12	0	0	0
CS-LY086-LB-XL	B06XPW8C8K	B06XPW8C8K		Unknown					0	0	0	0	0		0	0	0
CS-LY086-LB-XXL	B06XPVRGLK	B06XPVRGLK		Unknown					1	1	0	0	1		0	0	0
CS-LY086-N0-L	B06XPBPVFL	B06XPBPVFL	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Navy Blue Tag Asian L/US M	New	17.98	No		Yes	0	0	0	0	0	0.09	0	0	0
CS-LY086-N0-M	B06XPWS8YL	B06XPWS8YL	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Navy Blue Tag Asian M/US S	New	17.98	No		Yes	11	11	0	0	11	0.12	0	0	0
CS-LY086-N0-S	B06XPCX59X	B06XPCX59X	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Navy Blue Tag Asian S/US XS	New	17.98	No		Yes	12	12	0	0	12	0.13	0	0	0
CS-LY086-N0-XL	B06XPQSWSR	B06XPQSWSR	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Navy Blue Tag Asian XL/US L	New	17.98	No		Yes	64	64	0	0	64	0.15	0	0	0
CS-LY086-N0-XXL	B06XQW95T6	B06XQW95T6	MOCOTONO Men's Denim Long Sleeve Pocket Casual Dress Shirt Navy Blue Tag Asian XXL/US XL	New	17.98	No		Yes	23	23	0	0	23	0.2	0	0	0
CS-LY122-B0-L	B06Y2V6TRP	B06Y2V6TRP		Unknown					0	0	0	0	0		0	0	0
CS-LY122-B0-S	B06Y2R5P8X	B06Y2R5P8X		Unknown					0	0	0	0	0		0	0	0
CS-LY122-N0-L	B06Y2SSH21	B06Y2SSH21	MOCOTONO Men's 100% Cotton Long Sleeve Plaid Slim Fit Button Down Dress Shirt Navy Large	New	39.98	No		Yes	0	0	0	0	0	0.14	0	0	0
CS-LY122-N0-M	B06Y2KCX5W	B06Y2KCX5W		Unknown					0	0	0	0	0		0	0	0
CS-LY122-N0-S	B06Y2J2ZDX	B06Y2J2ZDX		Unknown					0	0	0	0	0		0	0	0
CS-LY122-N0-XS	B06Y2JMJMW	B06Y2JMJMW		Unknown					0	0	0	0	0		0	0	0
CS-LY122-WR-2XL	B06Y2VDGN9	B06Y2VDGN9		Unknown					0	0	0	0	0		0	0	0
CS-LY122-WR-L	B06Y2MT2H7	B06Y2MT2H7	MOCOTONO Men's 100% Cotton Long Sleeve Plaid Slim Fit Button Down Dress Shirt Wine Red Large	New	39.98	No		Yes	0	0	0	0	0	0.14	0	0	0
CS-LY122-WR-M	B06Y2NN9GZ	B06Y2NN9GZ	Men's 100% Cotton Long Sleeve Plaid Slim Fit Button Down Dress Shirt Wine Red Medium	New	39.98	No		Yes	0	0	0	0	0	0.14	0	0	0
CS-LY122-WR-XL	B06Y2T4ZHN	B06Y2T4ZHN		Unknown					0	0	0	0	0		0	0	0
CS-LY122-WR-XS	B06Y2RZ12R	B06Y2RZ12R	Men's Short Sleeve Oxford Button Down Casual Shirt	New	24.98	No		Yes	0	0	0	0	0	0.14	0	0	0
CS-LY154-W0-XS	B072M73934	B072M73934		Unknown					0	0	0	0	0		0	0	0
CS-LY166-B28-1-L	B0719P8HYH	B0719P8HYH	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Muti Plaid Large	New	24.98	No		Yes	0	0	0	0	0	0.12	0	0	0
CS-LY166-B28-1-M	B072FFTC6J	B072FFTC6J	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Muti Plaid Medium	New	39.98	No		Yes	3	3	0	0	3	0.12	0	0	0
CS-LY166-B28-1-S	B0711Q8WDR	B0711Q8WDR	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Muti Plaid Small	New	39.98	No		Yes	8	8	0	0	8	0.12	0	0	0
CS-LY166-B28-1-XL	B072PR4741	B072PR4741	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Muti Plaid X-Large	New	39.98	No		Yes	19	19	0	0	19	0.12	0	0	0
CS-LY166-B28-1-XXL	B071VYBRWZ	B071VYBRWZ	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Muti Plaid XX-Large	New	39.98	No		Yes	8	8	0	0	8	0.12	0	0	0
CS-LY166-B28-3-L	B072LTDBVG	B072LTDBVG		Unknown					10	10	0	0	10		0	0	0
CS-LY166-B28-3-M	B072PR393B	B072PR393B	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Navy Medium	New	39.98	No		Yes	0	0	0	0	0	0.11	0	0	0
CS-LY166-B28-3-S	B072J7K92Q	B072J7K92Q	Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Navy Small	New	39.98	No		Yes	5	5	0	0	5	0.12	0	0	0
CS-LY166-B28-3-XL	B072FMY4VJ	B072FMY4VJ	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Navy X-Large	New	25.98	No		Yes	0	0	0	0	0	0.19	0	0	0
CS-LY166-B28-3-XL-GM	B072FMY4VJ	B072FMY4VJ		Unknown					0	0	0	0	0		0	0	0
CS-LY166-B28-3-XXL	B072FMY4JZ	B072FMY4JZ	Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Navy XX-Large	New	25.98	No		Yes	8	8	0	0	8	0.12	0	0	0
CS-LY166-B28-4-M	B07916VJSL	B07916VJSL	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Yellow Medium	New	39.98	No		Yes	11	11	0	0	11	0.12	0	0	0
CS-LY166-B28-4-S	B072J7L6PX	B072J7L6PX	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Yellow Small	New	39.98	No		Yes	2	2	0	0	2	0.12	0	0	0
CS-LY166-B28-4-XL	B072PRCFFJ	B072PRCFFJ	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Yellow X-Large	New	39.98	No		Yes	0	0	0	0	0	0.12	0	0	0
CS-LY166-B28-4-XXL	B0719P8LD3	B0719P8LD3	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Yellow XX-Large	New	39.98	No		Yes	4	4	0	0	4	0.12	0	0	0
CS-LY166-B28-5-L	B071P6G6FV	B071P6G6FV	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Khaki Large	New	25.98	No		Yes	28	28	0	0	28	0.12	0	0	0
CS-LY166-B28-5-S	B0711XBDP2	B0711XBDP2		Unknown					2	2	0	0	2		0	0	0
CS-LY166-B28-5-XL	B072LT99LL	B072LT99LL		Unknown					0	0	0	0	0		0	0	0
CS-LY166-B28-5-XXL	B072J7L4LR	B072J7L4LR	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Khaki XX-Large	New	39.98	No		Yes	9	9	0	0	9	0.12	0	0	0
CS-LY166-K33-1-M	B071VYBRWK	B071VYBRWK		Unknown					24	24	0	0	24		0	0	0
CS-LY166-K33-1-S	B0711XBBFZ	B0711XBBFZ	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red and Navy Small	New	39.98	No		Yes	7	7	0	0	7	0.12	0	0	0
CS-LY166-K33-1-XL	B072PQ6GGL	B072PQ6GGL	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red and Navy X-Large	New	25.98	No		Yes	5	5	0	0	5	0.12	0	0	0
CS-LY166-K33-1-XXL	B072J7L582	B072J7L582	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red and Navy XX-Large	New	25.98	No		Yes	0	0	0	0	0	0.16	0	0	0
CS-LY166-K33-2-L	B071VYBSVW	B071VYBSVW	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Green Large	New	39.98	No		Yes	14	11	0	3	14	0.12	0	0	0
CS-LY166-K33-2-M	B071P6FSX1	B071P6FSX1	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Green Medium	New	25.98	No		Yes	0	0	0	0	0	0.12	0	0	0
CS-LY166-K33-2-S	B071ZDJT12	B071ZDJT12		Unknown					0	0	0	0	0		0	0	0
CS-LY166-K33-2-XL	B072PPK2DL	B072PPK2DL		Unknown					0	0	0	0	0		0	0	0
CS-LY166-K33-2-XXL	B072LTDH7Q	B072LTDH7Q		Unknown					0	0	0	0	0		0	0	0
CS-LY166-K33-4-M	B0711XBC78	B0711XBC78	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts White and Navy Medium	New	39.98	No		Yes	3	3	0	0	3	0.12	0	0	0
CS-LY166-K33-4-S	B07173Q2FN	B07173Q2FN	Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts White and Navy Small	New	39.98	No		Yes	15	15	0	0	15	0.12	0	0	0
CS-LY166-K33-4-XL	B071Z63KQ2	B071Z63KQ2	Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts White and Navy X-Large	New	39.98	No		Yes	13	13	0	0	13	0.12	0	0	0
CS-LY166-K33-4-XXL	B071LDNH24	B071LDNH24	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts White and Navy XX-Large	New	24.98	No		Yes	0	0	0	0	0	0.15	0	0	0
CS-LY166-K73-1-M	B07149VLDC	B07149VLDC	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red Medium	New	39.98	No		Yes	12	12	0	0	12	0.12	0	0	0
CS-LY166-K73-1-S	B07149VKWX	B07149VKWX	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red Small	New	39.98	No		Yes	0	0	0	0	0	0.12	0	0	0
CS-LY166-K73-1-XL	B071Z6DSH7	B071Z6DSH7	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red X-Large	New	25.98	No		Yes	8	8	0	0	8	0.12	0	0	0
CS-LY166-K73-1-XXL	B072BV4Y8W	B072BV4Y8W	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Red XX-Large	New	25.98	No		Yes	9	9	0	0	9	0.12	0	0	0
CS-LY166-K73-2-L	B0725VLGKV	B0725VLGKV	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Black Large	New	39.98	No		Yes	0	0	0	0	0	0.13	0	0	0
CS-LY166-K73-2-M	B0714HXSNL	B0714HXSNL	MOCOTONO Men's Long Sleeve Flannel Plaid Dress Shirt Western Button Down Shirts Black Medium	New	39.98	No		Yes	4	4	0	0	4	0.12	0	0	0
